"Element","Area","Type","Control System Name","Sector","Sector Location","Keyword","SumL (m)","Linac Z (m)","Beampath"
"PCAPM4","BSYH","MAD","COLL:BSYH:503","BSY","","PC","1109.041462","3123.711636","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMBSYQ5","BSYH","MAD","BPMS:BSYH:640","BSY","","BPM","1136.224826","3150.895","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"Q5","BSYH","MAD","QUAD:BSYH:640","BSY","","QUAD","1136.224826","3150.895","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCBSYQ5","BSYH","MAD","XCOR:BSYH:642","BSY","","XCOR","1136.955286","3151.62546","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMBSYQ6","BSYH","MAD","BPMS:BSYH:735","BSY","","BPM","1155.945802","3170.615976","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"Q6","BSYH","MAD","QUAD:BSYH:735","BSY","","QUAD","1155.945802","3170.615976","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCBSYQ6","BSYH","MAD","YCOR:BSYH:739","BSY","","YCOR","1156.876262","3171.546436","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PC90","BSYH","MAD","COLL:BSYH:762","BSY","","PC","1161.329826","3176","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PCBSY4","BSYH","MAD","COLL:BSYH:802","BSY","","PC","1169.604426","3184.2746","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PC119","BSYH","MAD","COLL:BSYH:836","BSY","","PC","1176.329826","3191","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"D2","BSYH","MAD","STPR:BSYH:847","BSY","","INST","1178.218026","3192.8882","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"ST60","BSYH","MAD","STPR:BSYH:854","BSY","","INST","1179.656826","3194.327","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"DM60","BSYH","MAD","BTM:BSYH:858","BSY","","INST","1180.477826","3195.148","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"CXQ6","BSYH","MAD","COLL:BSYH:892","BSY","","COLL","1188.001826","3202.672","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PCBSY5","BSYH","MAD","COLL:BSYH:893","BSY","","PC","1188.340426","3203.0106","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCA0","BSYH","MAD","XCOR:BSYH:900","BSY","","XCOR","1189.170693","3203.840867","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCA0","BSYH","MAD","YCOR:BSYH:901","BSY","","YCOR","1189.480693","3204.150867","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"ST61","BSYH","MAD","STPR:BSYH:905","BSY","","INST","1190.369714","3205.039888","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMBSYQA0","BSYH","MAD","BPMS:BSYH:910","BSY","","BPM","1191.771153","3206.441327","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QA0","BSYH","MAD","QUAD:BSYH:910","BSY","","QUAD","1191.771153","3206.441327","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCVM1","LTUH","MAD","YCOR:LTUH:105","71H","BTHW","YCOR","1209.752251","3224.422425","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMVM1","LTUH","MAD","BPMS:LTUH:110","71H","BTHW","BPM","1210.322711","3224.992885","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QVM1","LTUH","MAD","QUAD:LTUH:110","71H","BTHW","QUAD","1210.322711","3224.992885","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCVM2","LTUH","MAD","XCOR:LTUH:115","71H","BTHW","XCOR","1210.803631","3225.473805","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMVM2","LTUH","MAD","BPMS:LTUH:120","71H","BTHW","BPM","1211.283631","3225.953805","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QVM2","LTUH","MAD","QUAD:LTUH:120","71H","BTHW","QUAD","1211.283631","3225.953805","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"WSVM2","LTUH","MAD","WIRE:LTUH:122","71H","BTH","WIRE","1211.768231","3226.438405","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BY1","LTUH","MAD","BEND:LTUH:125","71H","BTHW","BEND","1212.526591","3227.196765","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMVB1","LTUH","MAD","BPMS:LTUH:130","71H","BTHW","BPM","1220.644551","3235.314704","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QVB1","LTUH","MAD","QUAD:LTUH:130","71H","BTHW","QUAD","1220.644551","3235.314704","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCVB1","LTUH","MAD","YCOR:LTUH:133","71H","BTHW","YCOR","1221.275011","3235.945162","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCVB2","LTUH","MAD","XCOR:LTUH:144","71H","BTHW","XCOR","1224.475011","3239.145153","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMVB2","LTUH","MAD","BPMS:LTUH:150","71H","BTHW","BPM","1225.105471","3239.775612","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QVB2","LTUH","MAD","QUAD:LTUH:150","71H","BTHW","QUAD","1225.105471","3239.775612","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM01","LTUH","MAD","BTM:LTUH:156","71H","","INST","1226.269863","3240.940001","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMVB3","LTUH","MAD","BPMS:LTUH:170","71H","BTHW","BPM","1229.566391","3244.23652","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QVB3","LTUH","MAD","QUAD:LTUH:170","71H","BTHW","QUAD","1229.566391","3244.23652","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCVB3","LTUH","MAD","YCOR:LTUH:171","71H","BTHW","YCOR","1230.196851","3244.866978","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BY2","LTUH","MAD","BEND:LTUH:175","72H","BTHW","BEND","1237.684351","3252.354457","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCVM3","LTUH","MAD","XCOR:LTUH:178","72H","BTHW","XCOR","1238.446851","3253.11695","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMVM3","LTUH","MAD","BPMS:LTUH:180","72H","BTHW","BPM","1238.927311","3253.597404","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QVM3","LTUH","MAD","QUAD:LTUH:180","72H","BTHW","QUAD","1238.927311","3253.597404","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCVM4","LTUH","MAD","YCOR:LTUH:185","72H","BTHW","YCOR","1239.407771","3254.077859","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMVM4","LTUH","MAD","BPMS:LTUH:190","72H","BTHW","BPM","1239.888231","3254.558314","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QVM4","LTUH","MAD","QUAD:LTUH:190","72H","BTHW","QUAD","1239.888231","3254.558314","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"IM31","LTUH","MAD","TORO:LTUH:195","72H","BTHW","IMON","1240.291304","3254.961382","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"IMBCS1","LTUH","MAD","TORO:LTUH:196","72H","BTHW","IMON","1240.397791","3255.067868","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BX31","LTUH","MAD","BEND:LTUH:220","72H","BTHW","BEND","1241.930196","3256.600252","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM02","LTUH","MAD","BTM:LTUH:224","72H","","INST","1244.270039","3258.940001","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"WSDL31","LTUH","MAD","WIRE:LTUH:246","72H","BTHW","WIRE","1255.332339","3270.00176","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCDL1","LTUH","MAD","XCOR:LTUH:248","72H","BTHW","XCOR","1255.612416","3270.281823","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMDL1","LTUH","MAD","BPMS:LTUH:250","72H","BTHW","BPM","1256.332881","3271.002253","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QDL31","LTUH","MAD","QUAD:LTUH:250","72H","BTHW","QUAD","1256.332881","3271.002253","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCDL1","LTUH","MAD","YCOR:LTUH:253","72H","BTHW","YCOR","1257.053319","3271.722656","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"CEDL1","LTUH","MAD","COLL:LTUH:253","72H","BTHW","COLL","1257.757123","3272.426425","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM22","LTUH","MAD","BTM:LTUH:264","72H","","INST","1263.270969","3277.940001","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"CYBX32","LTUH","MAD","COLL:LTUH:276","73H","","COLL","1268.58406","3283.252832","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BX32","LTUH","MAD","BEND:LTUH:280","73H","BTHW","BEND","1270.735564","3285.404201","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QT11","LTUH","MAD","QUAD:LTUH:285","73H","BTHW","QUAD","1272.777528","3287.445878","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCQT12","LTUH","MAD","XCOR:LTUH:288","73H","BTHW","XCOR","1273.517975","3288.186204","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMT12","LTUH","MAD","BPMS:LTUH:290","73H","BTHW","BPM","1274.238448","3288.906559","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QT12","LTUH","MAD","QUAD:LTUH:290","73H","BTHW","QUAD","1274.238448","3288.906559","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCQT12","LTUH","MAD","YCOR:LTUH:293","73H","BTHW","YCOR","1274.958921","3289.626915","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QT13","LTUH","MAD","QUAD:LTUH:295","73H","BTHW","QUAD","1275.699368","3290.367241","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCX321","LTUH","MAD","BEND:LTUH:300","73H","","BEND","1278.020229","3292.687714","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCX322","LTUH","MAD","BEND:LTUH:301","73H","","BEND","1278.570249","3293.237543","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCX323","LTUH","MAD","BEND:LTUH:302","73H","","BEND","1279.120251","3293.787454","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCX324","LTUH","MAD","BEND:LTUH:303","73H","","BEND","1279.670271","3294.337445","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM03","LTUH","MAD","BTM:LTUH:312","73H","","INST","1280.272918","3294.94","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BYKIK1","LTUH","MAD","KICK:LTUH:320","73H","BTHW","BEND","1284.873498","3299.53983","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BYKIK2","LTUH","MAD","KICK:LTUH:340","73H","BTHW","BEND","1286.09195","3300.758083","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCDL2","LTUH","MAD","XCOR:LTUH:348","73H","BTHW","XCOR","1291.513592","3306.17884","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMDL2","LTUH","MAD","BPMS:LTUH:350","73H","BTHW","BPM","1292.144052","3306.809197","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QDL32","LTUH","MAD","QUAD:LTUH:350","73H","BTHW","QUAD","1292.144052","3306.809197","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCDL2","LTUH","MAD","YCOR:LTUH:353","73H","BTHW","YCOR","1292.774512","3307.439554","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"SPOILER","LTUH","MAD","SPLR:LTUH:359","73H","BTHW","INST","1293.204872","3307.869844","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"TDKIK","LTUH","MAD","DUMP:LTUH:360","74H","BTHW","INST","1298.804872","3313.46893","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PCTDKIK1","LTUH","MAD","COLL:LTUH:361","74H","BTHW","PC","1299.773498","3314.437398","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PCTDKIK2","LTUH","MAD","COLL:LTUH:362","74H","BTHW","PC","1300.852995","3315.516719","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PCTDKIK3","LTUH","MAD","COLL:LTUH:363","74H","BTHW","PC","1301.932492","3316.59604","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"PCTDKIK4","LTUH","MAD","COLL:LTUH:364","74H","BTHW","PC","1303.011989","3317.675361","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCX351","LTUH","MAD","BEND:LTUH:375","74H","","BEND","1305.533232","3320.196186","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCX352","LTUH","MAD","BEND:LTUH:376","74H","","BEND","1306.083242","3320.746038","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCX353","LTUH","MAD","BEND:LTUH:377","74H","","BEND","1306.633243","3321.295948","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCX354","LTUH","MAD","BEND:LTUH:378","74H","","BEND","1307.183253","3321.845916","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCQT21","LTUH","MAD","YCOR:LTUH:383","74H","","YCOR","1307.858253","3322.520812","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QT21","LTUH","MAD","QUAD:LTUH:385","74H","BTHW","QUAD","1308.588713","3323.251152","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCQT22","LTUH","MAD","XCOR:LTUH:388","74H","BTHW","XCOR","1309.32916","3323.991478","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMT22","LTUH","MAD","BPMS:LTUH:390","74H","BTHW","BPM","1310.049633","3324.711834","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QT22","LTUH","MAD","QUAD:LTUH:390","74H","BTHW","QUAD","1310.049633","3324.711834","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"CXQT22","LTUH","MAD","COLL:LTUH:393","74H","","COLL","1310.780093","3325.442175","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QT23","LTUH","MAD","QUAD:LTUH:395","74H","BTHW","QUAD","1311.510553","3326.172515","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BX35","LTUH","MAD","BEND:LTUH:420","74H","BTHW","BEND","1313.552517","3328.214192","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM04","LTUH","MAD","BTM:LTUH:432","74H","","INST","1316.278489","3330.940001","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM42","LTUH","MAD","BTM:LTUH:436","74H","","INST","1318.278587","3332.940001","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"CQ31","LTUH","MAD","QUAD:LTUH:445","75H","BTH","QUAD","1320.955204","3335.616487","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCDL3","LTUH","MAD","XCOR:LTUH:448","75H","BTH","XCOR","1327.405204","3342.066171","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMDL3","LTUH","MAD","BPMS:LTUH:450","75H","BTH","BPM","1327.955204","3342.616144","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QDL33","LTUH","MAD","QUAD:LTUH:450","75H","BTH","QUAD","1327.955204","3342.616144","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCDL3","LTUH","MAD","YCOR:LTUH:453","75H","BTH","YCOR","1328.435204","3343.09612","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"CEDL3","LTUH","MAD","COLL:LTUH:452","75H","BTH","COLL","1329.379445","3344.040316","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"CQ32","LTUH","MAD","QUAD:LTUH:465","75H","BTH","QUAD","1334.955204","3349.615801","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"CYBX36","LTUH","MAD","COLL:LTUH:475","75H","","COLL","1340.206382","3354.866723","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BX36","LTUH","MAD","BEND:LTUH:480","75H","BTH","BEND","1342.357886","3357.018142","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QT31","LTUH","MAD","QUAD:LTUH:485","75H","BTH","QUAD","1344.39985","3359.06008","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCQT32","LTUH","MAD","XCOR:LTUH:488","75H","BTH","XCOR","1345.14077","3359.800992","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMT32","LTUH","MAD","BPMS:LTUH:490","75H","BTH","BPM","1345.86077","3360.520984","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QT32","LTUH","MAD","QUAD:LTUH:490","75H","BTH","QUAD","1345.86077","3360.520984","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCQT32","LTUH","MAD","YCOR:LTUH:493","75H","BTH","YCOR","1346.59169","3361.251896","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QT33","LTUH","MAD","QUAD:LTUH:495","75H","BTH","QUAD","1347.32169","3361.981888","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCX361","LTUH","MAD","BEND:LTUH:505","76H","","BEND","1348.497471","3363.157655","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCX362","LTUH","MAD","BEND:LTUH:506","76H","","BEND","1349.047481","3363.707649","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCX363","LTUH","MAD","BEND:LTUH:507","76H","","BEND","1349.597482","3364.257643","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BCX364","LTUH","MAD","BEND:LTUH:508","76H","","BEND","1350.147492","3364.807637","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM43","LTUH","MAD","BTM:LTUH:509","76H","","INST","1350.479859","3365.14","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"IMBCS2","LTUH","MAD","TORO:LTUH:510","76H","BTH","IMON","1350.975172","3365.635308","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM05","LTUH","MAD","BTM:LTUH:516","76H","","INST","1353.779895","3368.44","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"WSDL4","LTUH","MAD","WIRE:LTUH:538","76H","BTH","WIRE","1359.998564","3374.658601","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"DCHIRPV","LTUH","MAD","DCHP:LTUH:545","76H","BTH","INST","1362.096086","3376.756101","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMDL4","LTUH","MAD","BPMS:LTUH:550","76H","BTH","BPM","1363.766352","3378.426349","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QDL34","LTUH","MAD","QUAD:LTUH:550","76H","BTH","QUAD","1363.766352","3378.426349","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM06","LTUH","MAD","BTM:LTUH:552","76H","","INST","1364.220008","3378.88","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"DCHIRPH","LTUH","MAD","DCHP:LTUH:555","76H","BTH","INST","1365.436223","3380.096201","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCDL4","LTUH","MAD","XCOR:LTUH:558","76H","BTH","XCOR","1367.04534","3381.705301","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCDL4","LTUH","MAD","YCOR:LTUH:563","76H","BTH","YCOR","1367.586046","3382.246001","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QT41","LTUH","MAD","QUAD:LTUH:585","77H","BTH","QUAD","1380.210992","3394.870809","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCQT42","LTUH","MAD","XCOR:LTUH:588","77H","BTH","XCOR","1381.016452","3395.676261","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMT42","LTUH","MAD","BPMS:LTUH:590","77H","BTH","BPM","1381.671912","3396.331714","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QT42","LTUH","MAD","QUAD:LTUH:590","77H","BTH","QUAD","1381.671912","3396.331714","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCQT42","LTUH","MAD","YCOR:LTUH:593","77H","BTH","YCOR","1382.392385","3397.052179","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QT43","LTUH","MAD","QUAD:LTUH:595","77H","BTH","QUAD","1383.132832","3397.792618","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"IM36","LTUH","MAD","TORO:LTUH:605","77H","BTH","IMON","1384.125992","3398.785767","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCEM1","LTUH","MAD","YCOR:LTUH:611","77H","BTH","YCOR","1385.563752","3400.223511","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMEM1","LTUH","MAD","BPMS:LTUH:620","77H","BTH","BPM","1386.093752","3400.753505","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QEM1","LTUH","MAD","QUAD:LTUH:620","77H","BTH","QUAD","1386.093752","3400.753505","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM07","LTUH","MAD","BTM:LTUH:632","77H","","INST","1388.580274","3403.24","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMEM2","LTUH","MAD","BPMS:LTUH:640","77H","BTH","BPM","1390.554672","3405.214377","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QEM2","LTUH","MAD","QUAD:LTUH:640","77H","BTH","QUAD","1390.554672","3405.214377","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCEM2","LTUH","MAD","XCOR:LTUH:642","77H","BTH","XCOR","1391.214672","3405.87437","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM08","LTUH","MAD","BTM:LTUH:658","77H","","INST","1401.530415","3416.19","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCEM3","LTUH","MAD","YCOR:LTUH:657","77H","BTH","YCOR","1402.485592","3417.145167","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMEM3","LTUH","MAD","BPMS:LTUH:660","77H","BTH","BPM","1403.015592","3417.675161","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QEM3","LTUH","MAD","QUAD:LTUH:660","77H","BTH","QUAD","1403.015592","3417.675161","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QEM3V","LTUH","MAD","QUAD:LTUH:665","77H","BTH","QUAD","1404.002891","3418.662449","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCEM4","LTUH","MAD","XCOR:LTUH:678","78H","BTH","XCOR","1406.816512","3421.47604","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPMEM4","LTUH","MAD","BPMS:LTUH:680","78H","BTH","BPM","1407.476512","3422.136032","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QEM4","LTUH","MAD","QUAD:LTUH:680","78H","BTH","QUAD","1407.476512","3422.136032","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"WS31","LTUH","MAD","WIRE:LTUH:715","78H","BTH","WIRE","1409.706972","3424.366468","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM09","LTUH","MAD","BTM:LTUH:694","78H","","INST","1411.280522","3425.940001","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCE31","LTUH","MAD","XCOR:LTUH:718","78H","BTH","XCOR","1418.042849","3432.702254","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPME31","LTUH","MAD","BPMS:LTUH:720","78H","BTH","BPM","1418.522849","3433.182249","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QE31","LTUH","MAD","QUAD:LTUH:720","78H","BTH","QUAD","1418.522849","3433.182249","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"CX31","LTUH","MAD","COLL:LTUH:722","78H","BTH","COLL","1419.412993","3434.072383","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM10","LTUH","MAD","BTM:LTUH:726","78H","","INST","1428.280708","3442.940001","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCE32","LTUH","MAD","YCOR:LTUH:727","79H","BTH","YCOR","1435.664602","3450.323815","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPME32","LTUH","MAD","BPMS:LTUH:730","79H","BTH","BPM","1436.154602","3450.81381","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QE32","LTUH","MAD","QUAD:LTUH:730","79H","BTH","QUAD","1436.154602","3450.81381","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"WS32","LTUH","MAD","WIRE:LTUH:735","79H","BTH","WIRE","1444.970479","3459.62959","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCE33","LTUH","MAD","XCOR:LTUH:738","79H","BTH","XCOR","1453.276356","3467.935377","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPME33","LTUH","MAD","BPMS:LTUH:740","79H","BTH","BPM","1453.786356","3468.445371","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QE33","LTUH","MAD","QUAD:LTUH:740","79H","BTH","QUAD","1453.786356","3468.445371","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM11","LTUH","MAD","BTM:LTUH:742","79H","","INST","1455.281002","3469.940001","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YAGPSI","LTUH","MAD","YAGS:LTUH:743","80H","","PROF","1461.791083","3476.450011","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"OTR33","LTUH","MAD","OTRS:LTUH:745","80H","BTH","PROF","1462.602232","3477.261152","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"YCE34","LTUH","MAD","YCOR:LTUH:747","80H","BTH","YCOR","1470.938109","3485.596937","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BPME34","LTUH","MAD","BPMS:LTUH:750","80H","BTH","BPM","1471.418109","3486.076932","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"QE34","LTUH","MAD","QUAD:LTUH:750","80H","BTH","QUAD","1471.418109","3486.076932","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"WS33","LTUH","MAD","WIRE:LTUH:755","80H","BTH","WIRE","1480.233986","3494.892713","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"BTM12","LTUH","MAD","BTM:LTUH:756","80H","","INST","1483.281307","3497.940001","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
"XCE35","LTUH","MAD","XCOR:LTUH:758","81H","BTH","XCOR","1488.389862","3503.048501","CU_HXR, CU_HXTES, CU_SFTH, SC_HXR, "
